  PID  PPID STAT     ELAPSED    RSS COMMAND
58598     1 Ss      23:55:34  15568 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
59032     1 S       23:52:44   9040 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
59036     1 S       23:52:44   5344 /System/Cryptexes/App/usr/libexec/SafariLaunchAgent
59456     1 S    02-11:10:49   3344 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
60049     1 S       23:51:22  18624 /usr/libexec/tipsd
61786     1 Ss   03-20:09:13  12256 sshd-session: sab-mini [priv]  
61787 61786 Z    03-20:09:13      0 <defunct>
61789 61786 S    03-20:09:13   1632 sshd-session: sab-mini  
61814     1 S       17:10:46   7248 /usr/libexec/proactiveeventtrackerd
61816     1 S       17:10:46  14112 /System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd
63778   603 S    05-06:24:14  26176 /opt/homebrew/bin/ollama serve
65055     1 S    01-23:42:22  40992 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
65113     1 Ss      16:50:38  10800 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
65902     1 S    02-10:48:54  39856 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/repos/agent-bus/bus.py
68330     1 S       23:12:58   8000 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
68336     1 S       23:12:52   8640 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
68448     1 Ss      23:10:29  19808 /usr/libexec/findmydeviced
68449     1 S       23:10:29   8192 /usr/libexec/findmydevice-user-agent
68473     1 S       23:10:12  42944 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
68475     1 Ss      23:10:11   1984 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
68538     1 S    01-11:43:12  19568 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
68773     1 S       23:08:42  13520 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
69310     1 S       23:05:37  35408 /usr/libexec/frauddefensed
69311     1 S       23:05:37  20192 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
69312     1 S       23:05:37   3968 /usr/libexec/betaenrollmentagent
69314     1 Ss      23:05:37   2640 /usr/libexec/betaenrollmentd
69316     1 S       23:05:36  14016 /System/Library/PrivateFrameworks/OnDeviceStorage.framework/Support/amsondevicestoraged
70049     1 S       23:01:15   3344 /usr/sbin/cfprefsd agent
71029     1 Ss   04-10:22:20  19296 /Applications/Shadowrocket.app/Contents/PlugIns/WidgetExtension.appex/Contents/MacOS/WidgetExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5saWd1YW5nbWluZy5TaGFkb3dyb2NrZXQuV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71030     1 Ss   04-10:22:19  13104 /System/Applications/Reminders.app/Contents/PlugIns/RemindersWidgetExtension.appex/Contents/MacOS/RemindersWidgetExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5yZW1pbmRlcnMuV2lkZ2V0RXh0ZW5zaW9uIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71031     1 Ss   04-10:22:19  13760 /System/Applications/Photos.app/Contents/PlugIns/PhotosReliveWidget.appex/Contents/MacOS/PhotosReliveWidget -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5QaG90b3MuUGhvdG9zUmVsaXZlV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71032     1 Ss   04-10:22:19   7840 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
71052     1 Ss   04-10:22:15   7776 /System/Library/ExtensionKit/Extensions/WallpaperLegacyExtension.appex/Contents/MacOS/WallpaperLegacyExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmxlZ2FjeSIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
71053     1 Ss   04-10:22:15   7264 /System/Library/ExtensionKit/Extensions/WallpaperImageExtension.appex/Contents/MacOS/WallpaperImageExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmltYWdlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71068     1 Ss   04-10:22:03   9616 /System/Library/ExtensionKit/Extensions/WallpaperMacintoshExtension.appex/Contents/MacOS/WallpaperMacintoshExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLm1hY2ludG9zaCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
72087     1 Ss   01-01:46:39  23968 /usr/libexec/mobileassetd
72091     1 Ss   01-01:46:37   5216 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
72092     1 Ss   01-01:46:37   5232 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
72124     1 Ss   01-01:46:30  14992 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
72129     1 Ss   01-01:46:30   4976 /usr/libexec/usermanagerd -t 15
72134     1 S    01-01:46:29  15232 /usr/libexec/secinitd
72140     1 S    01-01:46:28   9680 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
72944     1 Ss      22:54:48  11440 /usr/sbin/systemsoundserverd
73819     1 S       22:49:15   8208 /usr/libexec/seserviced
73820     1 Ss      22:49:15   3600 /usr/libexec/ASPCarryLog
73821     1 Ss      22:49:15   8400 /usr/libexec/symptomsd-diag
73822     1 Ss      22:49:14  11408 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
74107     1 S       22:48:09  12368 /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/Contents/MacOS/privatecloudcomputed
74397     1 Ss   04-10:12:35   4464 tmux new-session -d -s hermes-proxies -n grok source ~/.config/zsh/local.zsh && exec hxproxy
74507     1 S       16:20:59  15824 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
74676     1 S    01-03:48:25   8688 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/repos/gddp-runtime/scripts/intake_server.py
75089     1 S    01-01:31:12  25616 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
75597     1 Ss      22:40:13   8000 /System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
76293     1 Ss      22:35:59   8352 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -d
76775     1 S    05-19:28:13  20224 /System/Library/PrivateFrameworks/People.framework/peopled
78433     1 Ss      22:24:57  24672 /usr/libexec/PerfPowerServices
79228     1 Ss   05-19:19:50  19968 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
80407     1 Ss   01-22:55:40  12304 sshd-session: sab-mini [priv]  
80408 80407 Z    01-22:55:40      0 <defunct>
80410 80407 S    01-22:55:40   1648 sshd-session: sab-mini@notty  
80518     1 S       22:11:08  12784 /usr/libexec/ciphermld
81303     1 Ss   02-04:12:12   5104 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
86375     1 S    05-12:28:25  74528 /Users/sab-mini/.local/bin/codex app-server --listen unix://
86470     1 Ss      15:48:30    496 aslmanager
86480     1 Ss      21:59:38 195616 /opt/homebrew/lib/node_modules/cline/bin/.cline --cline-hub-daemon --cwd /Users/sab-mini/repos/gddp-runtime --host 127.0.0.1 --port 25463 --pathname /hub
86667     1 S    02-03:42:42 143712 /System/Library/Frameworks/Contacts.framework/Support/contactsd
86688     1 Ss      21:58:48   3488 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
86689     1 Ss      21:58:48   3728 /System/Library/PrivateFrameworks/IDSBlastDoorSupport.framework/Versions/A/XPCServices/IDSBlastDoorService.xpc/Contents/MacOS/IDSBlastDoorService
86691     1 S       21:58:44  13136 /usr/libexec/bluetoothuserd
86692     1 S       21:58:44  12736 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
87250     1 Ss      21:57:59   4720 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar -daemon
87251     1 Ss      21:57:59   7904 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
87510 86375 S    05-12:27:52   6736 /Users/sab-mini/.local/bin/codex-code-mode-host
87549 87143 Ss      15:45:11   1584 caffeinate -i -w 87143
88011 86480 S       21:54:05  48480 node /opt/homebrew/lib/node_modules/cline/node_modules/@cline/cli-darwin-arm64/extensions/plugin-sandbox-bootstrap.js
88392     1 S       21:53:19  28560 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
88474     1 Ss      21:53:18   6192 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
88478     1 Ss      21:53:18   2736 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedODRService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedODRService
88547     1 S       21:53:18  16448 /usr/libexec/promotedcontentd
88552     1 Ss      21:53:17   2416 /usr/libexec/fairplaydeviceidentityd
88695     1 S    01-17:12:51  33792 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
89340     1 Ss   01-17:09:49  12624 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
90213     1 S       15:34:35   8272 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
90217     1 Ss      15:34:32   4160 /usr/libexec/sysdiagnosed
90222     1 S       15:34:32  36320 /usr/libexec/remindd
90655     1 S       08:34:37   7616 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
90656     1 Ss      08:34:37   7664 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
90657     1 Ss      08:34:36   3392 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
90658     1 Ss      08:34:36   6240 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/SafariConfigurationSubscriber.xpc/Contents/MacOS/SafariConfigurationSubscriber
90660     1 Ss      08:34:36   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
90661     1 Ss      08:34:36   3536 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
90662     1 Ss      08:34:36   5152 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
90663     1 Ss      08:34:36   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
90664     1 Ss      08:34:36   5168 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
90668     1 Ss      08:34:36   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
90669     1 Ss      08:34:36   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
90670     1 Ss      08:34:36   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
90671     1 Ss      08:34:36   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
90672     1 Ss      08:34:36   3216 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/DiskManagementSubscriber.xpc/Contents/MacOS/DiskManagementSubscriber
90673     1 Ss      08:34:35   5984 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
90674     1 Ss      08:34:35   3680 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedPreferencesSubscriber.xpc/Contents/MacOS/ManagedPreferencesSubscriber
90675     1 Ss      08:34:35   4784 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
90676     1 Ss      08:34:35   3840 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
90677     1 Ss      08:34:35   5376 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/MigrationSubscriber.xpc/Contents/MacOS/MigrationSubscriber
90678     1 Ss      08:34:35   3376 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
90679     1 Ss      08:34:35   6416 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
90680     1 Ss      08:34:35  13456 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
90681     1 Ss      08:34:35   3888 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedSettingsSubscriber.xpc/Contents/MacOS/ManagedSettingsSubscriber
90682     1 Ss      08:34:35   4048 /System/Library/CoreServices/iconservicesagent runAsRoot
90683     1 Ss      08:34:35   3744 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
90684     1 Ss      08:34:35   3168 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
90685     1 Ss      08:34:34   3616 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
91949     1 S       08:24:21  17856 /System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd
91951     1 S       08:24:21  14224 /System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd
91954     1 Ss      08:24:20   7648 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
91957     1 S       08:24:19   9872 /System/Library/PrivateFrameworks/HomeKitEvents.framework/Support/homeeventsd
91961     1 Ss      08:24:18  13504 /System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
92041     1 Ss      08:23:18  13584 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
92561     1 Ss      08:20:03  24096 /usr/sbin/spindump
93187     1 Ss      21:52:08   3552 /System/Library/CoreServices/ReportSystemMemory
93329     1 S    01-03:34:23  47712 /Users/sab-mini/.local/bin/otelcol-contrib --config /Users/sab-mini/.local/share/droid-observability/collector/config.yaml
93797     1 Ss      21:51:34  17248 /System/Library/PrivateFrameworks/SiriAnalytics.framework/Versions/A/XPCServices/SAExtensionOrchestrator.xpc/Contents/MacOS/SAExtensionOrchestrator
93798     1 Ss      21:51:34  15088 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
93799     1 Ss      21:51:34  10768 /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/Contents/MacOS/IFTranscriptSELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVHJhbnNjcmlwdFNFTEZJbmdlc3RvciIsInR5cGUiOjEsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
93800     1 Ss      21:51:34  11504 /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/Contents/MacOS/GMSSELFIngestor -LaunchArguments eyJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuc2lyaS5HTVNTRUxGSW5nZXN0b3IifQ==
93801     1 Ss      21:51:33  10864 /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/Contents/MacOS/BiomeSELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLkJpb21lU0VMRkluZ2VzdG9yIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
93803     1 Ss      21:51:33  10368 /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/Contents/MacOS/IFTelemetrySELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVGVsZW1ldHJ5U0VMRkluZ2VzdG9yIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
93966     1 S       15:29:34   2976 /usr/libexec/mobilerepaird
94475     1 S       21:50:51  14064 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
94476     1 S       21:50:50  20960 /System/Library/PrivateFrameworks/FaceTimeMessageStore.framework/facetimemessagestored
94486     1 S       21:50:49  10608 /System/Library/Frameworks/Translation.framework/translationd
94487     1 S       21:50:49   7888 /System/Library/PrivateFrameworks/CallIntelligence.framework/callintelligenced
94489     1 Ss      21:50:48   6256 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
94490     1 S       21:50:48   8128 /usr/libexec/naturallanguaged
94491     1 Ss      21:50:48   6000 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
94569     1 Ss      08:05:17   6960 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
94758     1 S    03-01:48:52  55792 Contents/Library/LaunchAgents/Perplexity Helper.app/Contents/MacOS/perplexityd
94924     1 S    01-22:12:27  44688 /usr/libexec/spotlightknowledged.updater -u
95308     1 Ss   01-03:32:13 126512 /opt/datadog-agent/bin/agent/agent run
95689 95308 S    01-03:32:03  52976 /opt/datadog-agent/embedded/bin/trace-agent -config=/opt/datadog-agent/etc/datadog.yaml
95698 95308 S    01-03:32:03  72608 /opt/datadog-agent/embedded/bin/process-agent -config=/opt/datadog-agent/etc/datadog.yaml
96617     1 Ss   01-09:42:58  26624 /usr/libexec/coreduetd
97341   489 S          40:37 213744 /Applications/Factory.app/Contents/Resources/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
98046     1 Ss      21:44:01   4464 /usr/libexec/powerexperienced
98054     1 Ss      21:43:59   7248 /usr/libexec/gamecontrollerd
98058     1 S       21:43:59   6368 /usr/libexec/gamecontrolleragentd
98062     1 Ss      21:43:55  16320 /usr/sbin/BTLEServer
98095     1 S       07:36:17   8704 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
98096     1 Ss      07:36:17   4704 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
98105     1 S       21:43:21  14416 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
98106     1 Ss      21:43:21   4064 /usr/libexec/secinitd
98107     1 S       21:43:21   3360 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
98108     1 Ss      21:43:20  11168 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/accessoryupdaterd 120
98109     1 S       21:43:20   3248 /usr/sbin/cfprefsd agent
98114     1 Ss      21:43:15   7520 /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
98862     1 S    02-02:42:18  40752 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
98877     1 Ss   02-02:42:11  13920 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
99622     1 S    02-02:40:36  34000 /usr/libexec/searchpartyuseragent
  457   401 Ss   05-23:11:12   6384 /usr/bin/login -flp sab-mini /bin/bash --noprofile --norc -c exec -l /bin/zsh
  530   457 S+   05-23:11:10   1168 -/bin/zsh
20698  3961 Ss         12:09   6272 -zsh
21037 20698 S+         12:06   5488 ssh sab-mini@khoj-38
17881 87099 R+         20:43 331120 /Users/sab-mini/.local/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
83092  3961 Ss      15:52:02   1776 -zsh
87099 83092 S+      15:45:50 599360 droid
87143 87099 S+      15:45:48 235232 /Users/sab-mini/.local/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
74818 74397 Ss+  04-10:12:33    768 zsh -c source ~/.config/zsh/local.zsh && exec hxproxy
77072 74818 S+   04-10:12:31  44064 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider xai --host 127.0.0.1 --port 8645
74820 74397 Ss+  04-10:12:33    768 zsh -c source ~/.config/zsh/local.zsh && exec cxproxy
77082 74820 S+   04-10:12:30  45072 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider codex --host 127.0.0.1 --port 8646
74823 74397 Ss+  04-10:12:33    768 zsh -c source ~/.config/zsh/local.zsh && exec caproxy
76331 74823 S+   04-10:12:32   6176 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider anthropic --host 127.0.0.1 --port 8647
74826 74397 Ss+  04-10:12:33    768 zsh -c source ~/.config/zsh/local.zsh && exec cpproxy
76481 74826 S+   04-10:12:31  37488 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider clinepass --host 127.0.0.1 --port 8648
74832 74397 Ss+  04-10:12:33    768 zsh -c source ~/.config/zsh/local.zsh && exec cgstart
77796 74832 S+   04-10:12:29   5392 uv run --directory /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy uvicorn server:app --host 127.0.0.1 --port 8649 --log-level warning
78357 77796 S+   04-10:12:29  11808 /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy/.venv/bin/python /Users/sab-mini/.local/claude-grok-bridge/claude-code-proxy/.venv/bin/uvicorn server:app --host 127.0.0.1 --port 8649 --log-level warning
74841 74397 Ss+  04-10:12:33   7072 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.config/hermes-proxies/cursor-router.py --host 127.0.0.1 --port 8650
75311 74397 Ss+  04-10:12:32    832 /bin/zsh
75356 74397 Ss+  04-10:12:32    832 /bin/zsh
75418 74397 Ss   04-10:12:32    832 /bin/zsh
78631 75418 S+   04-10:12:29    608 tail -F /Users/sab-mini/Library/Logs/gddp-intake.log
75486 74397 Ss   04-10:12:32    832 /bin/zsh
78794 75486 S+   04-10:12:28    624 tail -F /Users/sab-mini/Library/Logs/gddp-heartbeat.log
75564 74397 Ss+  04-10:12:32    832 /bin/zsh
75660 74397 Ss+  04-10:12:32    832 /bin/zsh
75761 74397 Ss+  04-10:12:32    832 /bin/zsh
75893 74397 Ss+  04-10:12:32    832 /bin/zsh
 5414 88706 S+      21:27:16 262256 pi  
88706  3961 Ss      21:53:13   1760 -zsh
34307   401 Ss   02-00:56:44   6528 /usr/bin/login -flp sab-mini /bin/bash --noprofile --norc -c exec -l /bin/zsh
34308 34307 S+   02-00:56:44   4528 -/bin/zsh
